churned,gender,is_returning,permission_upgraded,permission_withdrawn,dominant_category,age_at_order,account_active_days,previous_subscriptions,previous_campaigns,avg_scroll,page_views,days_with_activity,newsletter_growth,pages_on_restricted
1,1,0,0,0,international,24.397260273972602,122,0,0,0.16370106761565836,281,11,0,0.18505338078291814
1,0,0,0,0,indland,59.843835616438355,61,0,0,0.17567567567567569,148,15,0,0.17567567567567569
0,1,1,1,0,international,67.88219178082191,383,1,0,0.3234924623115578,1194,31,0,0.26800670016750416
0,0,1,1,0,indland,87.52876712328766,902,8,2,0.375,2,1,0,0.5
1,0,0,0,0,indland,54.83287671232877,92,0,0,0.22727272727272727,33,6,0,0.21212121212121213
1,1,1,1,0,international,78.40273972602739,117,3,3,0.25462962962962965,54,18,0,0.6851851851851852
1,0,0,1,0,international,71.08767123287672,208,0,0,0.5056179775280899,267,28,0,0.3782771535580524
1,0,1,0,0,other,77.36986301369863,1383,5,2,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,1,0,indland,70.59726027397261,461,2,2,0.4115384615384615,130,19,0,0.25384615384615383
1,0,0,0,0,erhverv,62.843835616438355,61,0,0,0.27416918429003023,331,26,0,0.26586102719033233
1,0,1,1,0,indland,62.26301369863014,644,4,4,0.3084733893557423,714,31,0,0.2689075630252101
0,0,0,0,1,indland,60.31232876712329,382,0,0,0.26752767527675275,542,25,0,0.3247232472324723
1,0,1,0,0,international,77.96986301369863,952,26,10,0.2,5,2,0,0.4
1,1,0,0,0,other,51.67123287671233,122,0,0,0.6071428571428571,7,4,0,0.8571428571428571
1,1,1,0,0,other,70.78082191780823,370,3,2,0,2,1,0,0
0,0,0,1,0,other,25.115068493150684,373,0,0,0.16666666666666666,3,2,0,0.3333333333333333
1,1,0,0,0,other,74.42191780821918,245,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,1,0,other,78.41917808219178,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,1,international,80.98356164383561,61,0,0,0.5648148148148148,27,5,0,0.4074074074074074
1,0,1,0,0,international,80.03013698630137,243,1,1,0.7263157894736842,95,15,0,0.5684210526315789
1,0,1,1,0,international,58.31232876712329,387,6,5,0.24175257731958763,485,31,0,0.22268041237113403
1,0,1,1,0,international,74.9013698630137,1105,8,8,0.46847507331378296,341,30,0,0.35777126099706746
0,0,0,0,0,other,60.8054794520548,385,0,0,0.20833333333333334,6,5,0,0.8333333333333334
0,0,0,0,0,indland,69.98630136986301,372,0,0,0.25,6,3,2,0.5
1,0,1,0,0,erhverv,57.4986301369863,433,2,2,0.29545454545454547,33,4,0,0.18181818181818182
1,1,0,0,0,erhverv,39.16164383561644,92,0,0,0.75,14,2,0,0.2857142857142857
1,1,1,1,0,indland,63.58904109589041,242,3,3,0.2857142857142857,7,2,0,0.2857142857142857
1,0,0,0,0,indland,53.652054794520545,352,0,0,0.41237113402061853,194,23,0,0.34536082474226804
1,0,1,1,0,international,47.81095890410959,351,1,0,0.25,5,4,0,0.4
0,0,0,0,0,international,51.487671232876714,371,0,0,0.4023722627737226,274,26,0,0.38321167883211676
1,1,0,0,0,other,43.97260273972603,306,0,0,0.39285714285714285,21,6,0,0.38095238095238093
1,0,1,0,0,other,72.48493150684932,416,3,2,0,2,1,1,0
1,0,1,0,0,international,75.20547945205479,962,34,10,0.4485294117647059,102,20,0,0.5
1,1,0,0,0,international,78.27671232876712,246,0,0,0.34342105263157896,380,30,0,0.26842105263157895
0,0,1,0,0,international,59.367123287671234,700,4,3,0.35563380281690143,213,24,1,0.3192488262910798
0,0,0,0,0,other,77.34794520547945,382,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,1,biler,76.75068493150685,599,4,2,0.3088235294117647,17,6,0,0.29411764705882354
0,0,1,1,0,indland,47.72054794520548,753,2,1,0.2,5,4,0,0.6
1,1,1,1,0,international,50.342465753424655,936,14,5,0.32734806629834257,181,29,0,0.26519337016574585
1,0,1,1,0,international,72.15342465753425,827,9,8,0.4197166469893743,847,31,0,0.31759149940968123
1,0,0,0,0,erhverv,55.484931506849314,373,0,0,0.23309608540925267,281,31,0,0.2277580071174377
1,0,1,1,0,international,55.29041095890411,911,5,4,0.2956810631229236,602,31,0,0.19601328903654486
1,0,1,0,0,indland,60.364383561643834,864,3,2,0.4455223880597015,335,31,0,0.26865671641791045
1,1,1,1,0,international,78.36164383561643,876,7,3,0.6078767123287672,292,22,0,0.4178082191780822
1,0,0,0,0,international,61.893150684931506,355,0,0,0.31862745098039214,51,11,2,0.3333333333333333
1,0,1,1,0,international,66.76986301369863,1513,8,4,0.4357569721115538,502,30,0,0.3466135458167331
0,0,1,1,0,other,58.728767123287675,547,2,1,0.4264705882352941,34,16,0,0.5294117647058824
1,0,0,0,0,indland,56.38356164383562,153,0,0,0.32407407407407407,27,3,0,0.2222222222222222
1,0,1,0,0,indland,61,330,5,4,0.32456140350877194,285,25,0,0.24210526315789474
1,0,1,1,0,international,74.07397260273973,640,3,3,0.4597039473684211,304,27,0,0.41118421052631576
0,0,1,0,0,international,79.38630136986302,409,2,0,0.6598746081504702,319,31,0,0.3949843260188088
1,1,1,1,0,international,69.23835616438356,1057,4,4,0.24722838137472283,451,29,0,0.2860310421286031
0,0,0,0,0,international,50.03013698630137,374,0,0,0.175,10,5,0,0.2
1,0,1,0,0,other,63.12054794520548,403,3,2,0.30448717948717946,546,31,0,0.2509157509157509
1,0,1,1,0,international,72.76712328767124,251,2,2,0.4897959183673469,98,14,0,0.4897959183673469
1,1,0,0,0,erhverv,19.405479452054795,61,0,0,0.5357142857142857,7,2,0,0.14285714285714285
1,0,0,0,0,erhverv,49.92054794520548,214,0,0,0,3,3,0,0.6666666666666666
1,0,1,0,0,other,58.78082191780822,137,1,1,0.29182156133828996,538,22,0,0.2527881040892193
1,1,1,0,0,international,88.07671232876713,283,2,1,0.8849809885931559,263,30,0,0.5627376425855514
1,0,1,0,0,international,51.553424657534244,1171,4,1,0.34698275862068967,116,22,0,0.28448275862068967
1,0,1,0,0,other,54.895890410958906,507,1,1,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,1,0,international,77.74520547945205,697,9,5,0.4597902097902098,143,9,0,0.44755244755244755
1,1,1,0,0,erhverv,70.2904109589041,483,4,1,0.53,25,11,0,0.68
1,0,1,0,0,other,71.26575342465753,356,8,2,0.5340909090909091,88,10,0,0.3409090909090909
1,1,0,0,0,other,51.0958904109589,276,0,0,0.5,4,2,0,0.75
1,0,1,1,0,other,68.09041095890412,1673,14,9,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,international,52.33424657534247,61,0,0,0.3152797704447633,697,31,0,0.28263988522238165
0,0,0,0,0,biler,59.61369863013699,375,0,0,0.8333333333333334,3,1,0,0.6666666666666666
1,1,0,0,0,international,44.1013698630137,61,0,0,0.3988347457627119,472,30,0,0.3305084745762712
1,0,0,0,0,other,74.14520547945206,61,0,0,0.3958333333333333,120,15,0,0.275
1,0,1,0,1,indland,58.38904109589041,341,1,0,0.19352159468438537,301,28,0,0.23255813953488372
1,1,0,0,1,indland,61.082191780821915,4,0,0,0.6666666666666666,3,2,0,0.6666666666666666
0,0,1,1,0,other,89.92602739726027,719,2,1,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,biler,49.0986301369863,290,3,1,0.30670103092783507,485,21,0,0.23711340206185566
0,0,0,1,0,indland,56.61643835616438,387,0,0,0.3411697247706422,436,30,0,0.3348623853211009
0,0,0,0,0,erhverv,72.11780821917809,371,0,0,0.08333333333333333,3,2,0,0
0,0,0,0,0,other,53.9013698630137,389,0,0,0,1,1,0,0
1,0,1,0,0,other,83.09041095890412,642,6,3,0.125,2,1,0,0.5
1,1,1,0,0,international,73.71780821917808,1192,7,0,0.36363636363636365,77,7,0,0.4025974025974026
0,0,0,0,0,indland,59.679452054794524,385,0,0,0.15830945558739254,349,30,0,0.15472779369627507
1,0,1,1,0,erhverv,69.30410958904109,598,3,3,0.27056962025316456,316,25,0,0.189873417721519
1,1,0,0,0,indland,63.778082191780825,92,0,0,0.65,5,3,0,0.6
1,0,1,0,0,other,72.75342465753425,567,9,8,0.3493243243243243,106,17,0,0.3076923076923077
0,0,0,0,0,other,49.46027397260274,386,0,0,0.41336633663366334,404,31,0,0.2995049504950495
1,1,1,0,0,indland,45.391780821917806,516,1,0,0.45,5,3,0,0.2
1,0,1,1,0,international,78.85479452054794,505,4,3,0.276355421686747,332,31,0,0.35843373493975905
1,1,0,0,0,international,68.95890410958904,61,0,0,0.3640973630831643,493,31,0,0.33468559837728196
1,0,0,0,0,international,39.83561643835616,92,0,0,0.3819444444444444,72,7,0,0.3472222222222222
1,0,0,0,0,other,48.59452054794521,275,0,0,0.48404255319148937,94,8,0,0.48936170212765956
1,0,0,0,0,indland,69.15616438356165,95,0,0,0.17246835443037975,158,27,0,0.2721518987341772
1,0,0,0,0,other,25.202739726027396,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,indland,67.83013698630137,284,1,1,0.4673913043478261,23,11,0,0.4782608695652174
1,0,1,0,0,other,74.04109589041096,1128,25,11,0.26653696498054474,257,24,0,0.26848249027237353
1,0,1,1,0,erhverv,57.66575342465753,265,1,1,0.25,5,1,0,0.6
0,0,0,0,0,international,85.07123287671233,389,0,0,0.3704128440366973,436,31,0,0.2981651376146789
1,0,1,1,0,international,23.147945205479452,461,16,6,0.42657342657342656,143,22,0,0.34965034965034963
1,1,1,0,0,indland,65.92602739726027,399,4,3,0.4342105263157895,19,2,0,0.3684210526315789
1,1,1,1,0,international,75.73698630136987,485,6,4,0.77,25,4,0,0.48
1,1,0,0,0,indland,28.375342465753423,92,0,0,0.6,30,7,0,0.4
1,1,0,0,0,indland,30.564383561643837,187,0,0,0.19642857142857142,14,3,0,0.42857142857142855
1,0,1,1,0,biler,34.93972602739726,274,1,1,0.13405797101449277,69,14,0,0.18840579710144928
1,0,0,0,0,indland,44.487671232876714,61,0,0,0.21428571428571427,28,5,1,0.14285714285714285
1,0,1,0,0,international,68.9068493150685,1444,9,5,0.5494791666666666,96,10,0,0.2916666666666667
0,0,1,1,0,international,42.723287671232875,1216,9,3,0.4471830985915493,426,28,0,0.33568075117370894
1,1,0,0,0,indland,52.28219178082192,61,0,0,0.525,10,8,0,0.6
1,0,1,0,0,biler,58.484931506849314,516,3,3,0.398876404494382,89,11,0,0.30337078651685395
1,1,1,0,0,indland,29.183561643835617,243,2,1,0.5526315789473685,38,11,0,0.3684210526315789
1,0,0,0,0,international,83.23561643835616,337,0,0,0.18198090692124105,419,30,0,0.2386634844868735
1,0,0,0,0,international,73.12054794520547,245,0,0,0.391025641025641,195,24,0,0.4307692307692308
1,0,1,1,0,biler,52.07671232876712,1161,14,6,0.25,51,12,0,0.2549019607843137
1,0,1,1,0,biler,62.391780821917806,427,4,2,0.5882352941176471,17,4,0,0.35294117647058826
1,0,1,0,0,indland,57.92054794520548,469,2,2,0.11477761836441894,697,30,0,0.13916786226685796
0,0,1,0,0,international,78.7013698630137,806,1,0,0.6071428571428571,7,5,0,0.7142857142857143
0,1,1,0,0,indland,55.95890410958904,729,2,2,0.375,14,2,0,0.07142857142857142
1,0,1,0,1,international,80.0054794520548,176,1,1,0.375,2,1,2,0
1,0,1,1,0,other,51.676712328767124,127,6,0,0.3335084033613445,476,29,0,0.2605042016806723
1,1,1,0,0,other,58.05205479452055,344,1,0,0.75,1,1,0,1
0,0,1,1,0,indland,57.28493150684932,824,5,5,0.32075471698113206,106,14,0,0.3584905660377358
1,1,0,0,0,indland,48.35342465753425,92,0,0,0.5119047619047619,21,8,0,0.23809523809523808
1,1,0,0,0,other,53.224657534246575,61,0,0,0.23076923076923078,13,2,0,0.23076923076923078
1,0,1,1,0,international,49.46849315068493,506,7,3,0.24850299401197604,835,31,0,0.237125748502994
1,0,1,1,0,international,62.47671232876712,871,10,5,0.4266304347826087,92,19,0,0.3695652173913043
0,0,0,0,0,indland,52.104109589041094,370,0,0,0.3722707423580786,229,18,0,0.2314410480349345
1,1,1,0,0,indland,53.92328767123288,556,1,1,0.21520618556701032,194,26,0,0.22164948453608246
0,0,1,0,0,international,66.2931506849315,1013,4,3,0.5816221765913757,487,30,0,0.41478439425051333
1,0,0,0,0,indland,60.37808219178082,383,0,0,0.45689655172413796,29,2,0,0.3448275862068966
1,0,0,0,0,erhverv,71.81095890410958,6,0,0,0.6666666666666666,3,2,0,0.3333333333333333
1,0,1,1,0,indland,52.04109589041096,809,5,3,0.23076923076923078,377,31,0,0.15915119363395225
0,0,1,0,0,international,36.53150684931507,397,1,0,0.308,125,17,0,0.288
0,0,0,0,0,biler,56.032876712328765,387,0,0,0.3223270440251572,159,22,0,0.2893081761006289
1,1,1,1,0,other,71.99178082191781,1420,8,3,0.5198019801980198,101,6,0,0.46534653465346537
1,0,1,0,0,international,71.85753424657534,585,5,3,0.05,5,3,-1,0
0,0,1,0,0,indland,59.04109589041096,394,1,0,0.3407534246575342,146,31,0,0.3150684931506849
1,0,1,1,0,indland,70.08767123287672,124,1,1,0.5084388185654009,237,30,0,0.4810126582278481
1,0,1,0,0,biler,83.11780821917809,426,4,4,0.33163265306122447,49,14,0,0.4897959183673469
1,0,1,1,0,indland,52.61643835616438,214,2,2,0.21636363636363637,275,31,0,0.2
0,0,0,0,0,other,57.74246575342466,382,0,0,0.25,7,3,0,0.2857142857142857
0,0,0,0,0,international,62.24657534246575,372,0,0,0.2339572192513369,561,31,0,0.25668449197860965
0,0,0,0,0,international,63.92328767123288,369,0,0,0.46319018404907975,163,20,0,0.4171779141104294
1,1,1,1,0,biler,60.58904109589041,1106,16,11,0.15,5,1,0,0.4
1,0,0,0,0,indland,66.87397260273973,61,0,0,0.20398773006134968,326,28,0,0.19325153374233128
0,0,1,0,0,indland,60.5013698630137,1180,4,1,0.4215070643642072,637,30,0,0.37676609105180536
1,1,0,0,0,indland,48.61643835616438,101,0,0,0.20506329113924052,395,31,0,0.22784810126582278
0,1,0,0,0,other,67.85753424657534,371,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,0,0,indland,73.73698630136987,460,1,1,0.3011853448275862,464,25,0,0.32112068965517243
1,0,1,0,1,other,68.2931506849315,227,1,1,0.47783251231527096,203,25,0,0.33004926108374383
1,1,1,0,0,indland,30.602739726027398,446,1,1,0.125,2,1,0,1
1,1,1,0,0,other,69.02191780821917,1417,3,1,0.3119266055045872,545,30,0,0.27155963302752295
1,0,0,0,0,biler,49.50410958904109,61,0,0,0.6439393939393939,33,4,0,0.36363636363636365
1,1,1,1,0,other,51.90958904109589,758,9,5,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,0,0,indland,47.93424657534246,214,1,0,0.4166666666666667,96,19,0,0.34375
0,0,0,0,0,other,96.20821917808219,370,0,0,0.3493243243243243,106,17,0,0.3076923076923077
0,1,1,1,0,other,80.94246575342466,738,1,1,0.3493243243243243,106,17,2,0.3076923076923077
0,0,0,0,0,indland,56.3013698630137,384,0,0,0.15503875968992248,258,25,0,0.2751937984496124
0,0,1,0,0,other,72.7041095890411,395,1,0,0.2058252427184466,515,31,0,0.37281553398058254
1,0,1,1,0,international,46.97260273972603,1392,5,3,0.23455162019593068,1327,31,0,0.22305953278070836
1,1,1,1,0,erhverv,79.20821917808219,417,5,1,0.25,2,2,0,0.5
1,0,1,1,0,international,72.36438356164383,538,3,2,0.5808823529411765,34,16,0,0.5588235294117647
1,0,1,1,0,erhverv,49.8986301369863,697,18,6,0.3625,20,4,0,0.3
1,1,0,0,0,indland,70.6082191780822,61,0,0,0.375,14,4,0,0.5714285714285714
1,1,1,0,0,other,35.70958904109589,184,1,1,0.25,4,2,0,0.25
1,1,1,1,0,international,79.87397260273973,202,4,3,0.75,5,2,0,0.2
1,0,1,0,0,erhverv,74.10958904109589,1200,13,5,0.5875,20,3,0,0.3
0,0,1,1,0,other,55.654794520547945,899,5,2,0.296875,144,23,0,0.20833333333333334
1,1,1,1,0,other,79.48219178082192,352,4,2,0.5277777777777778,9,3,0,0.1111111111111111
0,0,1,0,0,other,74.93698630136986,1267,7,5,0.357278882776132,2363,31,2,0.256453660600931
1,0,1,1,0,international,71.8986301369863,1083,6,6,0.34139784946236557,186,24,2,0.3279569892473118
0,0,1,1,0,other,74.93972602739726,408,2,1,0.3493243243243243,106,17,-1,0.3076923076923077
1,0,0,0,0,indland,58.07945205479452,306,0,0,0.4236111111111111,36,12,0,0.3888888888888889
1,1,1,1,0,international,74.66575342465754,352,9,5,0.5825688073394495,109,27,0,0.5412844036697247
1,0,0,0,0,indland,56.082191780821915,214,0,0,0.8214285714285714,28,5,0,0.5714285714285714
1,1,0,0,0,other,24.895890410958906,61,0,0,0.23663101604278075,187,23,0,0.2620320855614973
1,1,0,0,0,international,65.6027397260274,153,0,0,0.25,11,3,0,0.18181818181818182
1,1,1,1,0,indland,61.25479452054795,703,5,4,0.265625,16,9,0,0.3125
1,0,1,0,0,international,40.054794520547944,323,1,1,0.32858187134502925,684,31,0,0.2880116959064328
1,0,1,0,1,international,67.26575342465753,613,7,3,0.49642857142857144,70,11,1,0.44285714285714284
1,0,0,0,0,erhverv,39.93424657534246,153,0,0,0.3333333333333333,6,3,0,0.5
1,1,1,1,0,indland,52.95068493150685,1037,14,7,0.27318840579710146,345,31,0,0.32463768115942027
1,1,1,0,0,erhverv,63.24109589041096,122,1,1,0.35119047619047616,126,5,0,0.29365079365079366
1,0,1,0,0,international,68.83013698630137,1133,25,10,0.575,60,27,0,0.6166666666666667
1,1,0,0,0,indland,48.824657534246576,61,0,0,0.7589285714285714,28,11,0,0.5357142857142857
0,0,1,0,0,indland,48.92876712328767,633,2,2,0.44014084507042256,284,28,0,0.3767605633802817
0,0,0,1,0,indland,63.367123287671234,373,0,0,0.1377551020408163,49,14,0,0.08163265306122448
1,0,0,0,0,international,74.01917808219179,92,0,0,0.5240384615384616,52,13,0,0.5384615384615384
1,1,0,0,0,international,81.58630136986301,85,0,0,0.71484375,64,19,0,0.546875
1,0,1,0,0,indland,76.14520547945206,152,4,3,0.5,3,1,0,0.6666666666666666
1,0,0,0,0,international,46.704109589041096,214,0,0,0.29248366013071897,153,19,0,0.21568627450980393
1,0,0,0,0,indland,60.71232876712329,61,0,0,0.26590330788804073,393,20,0,0.2748091603053435
0,0,1,0,0,indland,67.92602739726027,1807,1,0,0.19444444444444445,54,11,0,0.05555555555555555
1,1,1,1,0,other,77.33150684931506,722,2,2,0.5887096774193549,186,29,1,0.5053763440860215
1,1,1,0,0,other,75.5068493150685,1540,11,6,0.15465561224489796,784,31,0,0.19005102040816327
0,0,0,0,0,erhverv,60.54520547945206,382,0,0,0.15625,48,18,0,0.16666666666666666
1,0,0,0,0,international,65.9972602739726,61,0,0,0.475,580,30,0,0.47586206896551725
1,0,1,0,0,international,59.73698630136986,1768,10,4,0.27274837511606315,1077,30,0,0.25812441968430827
1,0,0,0,0,biler,72.44109589041096,122,0,0,0.525,10,2,0,0.4
0,0,1,1,0,other,70.84931506849315,469,2,2,0.17857142857142858,7,4,0,1
1,0,1,1,0,biler,43.73424657534247,99,1,0,0.4107142857142857,140,12,0,0.35
1,0,0,0,0,international,63.484931506849314,377,0,0,0.5144230769230769,52,25,-2,0.5
1,0,1,0,0,international,56.775342465753425,469,2,1,0.3079044117647059,544,31,0,0.23713235294117646
1,1,1,1,0,international,64.2931506849315,628,3,3,0.3165322580645161,744,31,0,0.31586021505376344
1,0,1,0,0,international,73.84657534246575,470,6,3,0.375,2,2,0,0.5
1,1,1,0,0,other,68.86301369863014,99,1,0,0.27543035993740217,639,31,0,0.29264475743348983
1,0,1,0,1,other,80.22191780821917,999,12,5,0,1,1,0,0
1,1,1,1,0,international,39.78630136986301,331,4,0,0.42433234421364985,337,31,0,0.3293768545994065
1,1,0,0,0,other,32.413698630136984,61,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,1,0,0,0,indland,65.53698630136986,153,0,0,0.31829896907216493,194,16,0,0.23711340206185566
1,1,1,0,1,indland,51.915068493150685,128,1,1,0.23017970401691332,946,30,0,0.22410147991543342
1,1,1,1,0,international,91.5123287671233,146,1,0,0.35648148148148145,54,17,0,0.25925925925925924
1,0,1,0,0,international,69.67671232876712,557,3,1,0.40344311377245506,668,31,0,0.3068862275449102
1,0,0,0,0,international,57.989041095890414,122,0,0,0.33785942492012777,313,28,0,0.2715654952076677
1,0,0,0,0,international,63.18082191780822,61,0,0,0.38675213675213677,234,25,0,0.358974358974359
1,0,0,0,0,other,51.07671232876712,92,0,0,0.38461538461538464,13,2,0,0.5384615384615384
1,0,1,0,0,other,30.372602739726027,122,1,0,1,1,1,0,0
1,0,0,0,0,international,58.68219178082192,153,0,0,0.7473404255319149,188,26,0,0.6117021276595744
1,1,0,0,0,other,49.64931506849315,61,0,0,0.6875,4,1,0,1
1,1,1,0,0,indland,59.298630136986304,832,4,3,0.5040160642570282,249,29,0,0.3534136546184739
1,0,1,0,0,international,71.15068493150685,449,1,1,0.30641330166270786,842,31,0,0.29453681710213775
0,0,0,1,0,international,55.24109589041096,386,0,0,0.5029182879377432,514,26,0,0.39883268482490275
1,0,0,0,0,indland,38.61095890410959,61,0,0,0.6,25,3,0,0.4
1,0,1,0,0,other,75.25753424657535,461,12,4,0.20652173913043478,184,29,0,0.23369565217391305
1,1,0,0,0,indland,48.271232876712325,61,0,0,0.2857142857142857,7,1,0,0.5714285714285714
1,0,1,0,0,international,87.68767123287671,1001,8,3,0.31382978723404253,141,28,0,0.2198581560283688
1,1,0,0,0,erhverv,39.553424657534244,122,0,0,0.37037037037037035,27,4,0,0.25925925925925924
1,0,1,1,0,international,63.51780821917808,533,2,1,0.24410377358490565,424,30,1,0.19811320754716982
0,1,0,1,0,other,63.276712328767125,372,0,0,0.26785714285714285,14,6,2,0.21428571428571427
1,1,1,0,0,other,69.18904109589042,597,3,1,0.3493243243243243,106,17,0,0.3076923076923077
1,0,0,0,0,indland,59.46849315068493,153,0,0,0.6071428571428571,7,5,0,0.7142857142857143
1,0,1,0,1,international,81.92876712328767,1195,2,1,0.6136363636363636,11,3,0,0.6363636363636364
1,0,0,0,0,international,73.81095890410958,92,0,0,0.3425480769230769,208,23,0,0.5096153846153846
1,0,0,0,0,biler,45.38904109589041,122,0,0,0.3541666666666667,12,8,0,0.25
1,1,0,0,0,other,32.43835616438356,61,0,0,0.25,4,2,0,0
1,0,1,0,0,indland,42.16438356164384,1345,2,1,0.29012345679012347,486,31,0,0.2366255144032922
1,0,0,0,0,indland,75.16986301369863,184,0,0,0.5609756097560976,41,7,0,0.43902439024390244
0,0,1,0,0,international,48.153424657534245,1362,5,4,0.4941860465116279,86,18,0,0.3023255813953488
1,0,0,0,0,erhverv,37.87945205479452,156,0,0,0.375,4,1,0,0.5
1,0,0,0,0,other,49.0958904109589,165,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,indland,41.95068493150685,255,1,1,0.5,2,1,0,0.5
1,0,1,0,0,international,48.76438356164383,1007,11,4,0.42151162790697677,258,26,0,0.37209302325581395
1,0,1,0,0,international,68.75616438356164,829,6,4,0.75,54,16,-1,0.5
1,0,1,0,0,other,75.93424657534247,1346,5,2,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,indland,64.31232876712329,1151,10,6,0.45161290322580644,124,23,1,0.3629032258064516
1,0,0,0,0,biler,33.47945205479452,122,0,0,0.3333333333333333,3,1,0,0.3333333333333333
1,0,1,0,0,indland,45.38356164383562,703,6,3,0.20043103448275862,464,31,0,0.21767241379310345
0,1,0,0,0,international,49.863013698630134,376,0,0,0.4,5,2,0,0.2
1,0,1,0,0,international,73.32054794520548,1720,2,0,0.7,40,12,0,0.775
1,0,1,0,0,international,25.23835616438356,921,9,5,0.3875598086124402,209,23,0,0.2631578947368421
1,0,1,0,0,international,80.22739726027397,320,3,1,0.44085173501577285,951,30,0,0.3175604626708728
1,0,1,0,0,international,53.33698630136986,1406,30,17,0.16737649063032367,1174,31,0,0.1848381601362862
0,0,0,0,0,erhverv,48.81095890410959,377,0,0,0.3382352941176471,17,1,0,0.29411764705882354
1,0,1,0,0,other,76.21095890410959,634,1,1,0.75,1,1,0,1
1,0,1,1,0,other,56.14520547945205,1880,4,3,0.4180447470817121,1028,29,0,0.31712062256809337
1,1,0,0,0,other,68.92602739726027,61,0,0,1,1,1,0,1
1,1,1,0,0,other,58.58904109589041,1353,3,2,0.12139423076923077,624,31,0,0.14102564102564102
1,0,1,1,0,indland,73.77534246575343,177,4,1,0.26785714285714285,28,10,0,0.17857142857142858
1,0,1,1,0,international,49.534246575342465,305,1,1,0.324375,400,30,0,0.335
1,0,1,1,0,erhverv,84.34520547945205,1079,5,2,0.96875,8,1,0,0.625
1,0,0,0,0,international,22.78082191780822,245,0,0,0.22727272727272727,22,2,0,0.4090909090909091
1,0,0,0,0,other,55.326027397260276,92,0,0,0.5,4,2,0,0.5
1,1,0,0,0,indland,53.68767123287671,61,0,0,0.24166666666666667,30,10,0,0.2
0,0,0,0,0,international,78.71780821917808,377,0,0,0.5043103448275862,174,19,0,0.3563218390804598
1,1,1,0,0,erhverv,75.67397260273972,448,16,7,0.0625,4,2,0,0.25
1,0,1,1,0,international,67.8054794520548,773,6,5,0.22314453125,512,31,1,0.255859375
1,0,1,1,0,international,71.90958904109588,985,9,5,0.375,228,30,0,0.32894736842105265
0,0,1,1,0,international,51.88219178082192,1404,17,11,0.31398104265402843,211,23,0,0.26540284360189575
1,0,1,0,0,international,81.02465753424657,397,4,2,0.8787878787878788,33,10,0,0.5454545454545454
1,0,1,0,0,international,53.79178082191781,625,7,2,0.6770833333333334,24,17,0,0.6666666666666666
1,1,0,0,0,biler,26.58082191780822,153,0,0,0.4891304347826087,23,4,0,0.43478260869565216
1,0,0,0,0,erhverv,78.22191780821917,214,0,0,0.8125,8,3,0,0.375
1,1,1,0,0,other,76.05479452054794,289,1,0,0.3493243243243243,106,17,0,0.3076923076923077
1,1,1,1,0,international,66.498630136986307,252,2,1,0.2682926829268293,123,20,0,0.2926829268292683
1,0,1,1,0,indland,77.08767123287672,774,4,4,0.3745704467353952,291,30,0,0.31958762886597936
1,0,1,0,0,other,63.66027397260274,82,2,2,0.33602150537634407,186,26,0,0.3010752688172043
1,0,1,0,0,indland,58.75068493150685,768,6,3,0.3809073724007561,529,31,0,0.31947069943289225
1,0,1,0,0,indland,73.4,1050,4,1,0.3333333333333333,18,9,0,0.3888888888888889
1,0,1,0,0,indland,68.35342465753425,848,17,3,0.2631578947368421,57,4,0,0.22807017543859648
1,1,1,0,0,other,44.1972602739726,428,1,0,0.45422535211267606,71,9,0,0.3380281690140845
1,0,1,1,0,international,68.30410958904109,1014,8,3,0.1875,152,24,0,0.2236842105263158
1,1,1,0,0,other,70.08219178082192,445,9,4,0.55,5,2,-1,0.6
1,0,1,0,0,other,75.27945205479452,1485,3,2,0.3521505376344086,93,14,0,0.44086021505376344
1,1,1,0,0,international,53.66027397260274,545,4,1,0.31057007125890734,421,29,0,0.30641330166270786
1,0,0,0,0,indland,38.95890410958904,92,0,0,0.26666666666666666,15,4,0,0.13333333333333333
0,1,1,0,0,other,64.89315068493151,1531,3,0,0,1,1,0,0
0,0,0,1,0,other,72.99178082191781,370,0,0,0.3493243243243243,106,17,0,0.3076923076923077
1,0,1,1,0,indland,70.0027397260274,441,2,2,0.2596463022508039,311,30,0,0.24115755627009647
1,1,0,0,0,other,61.178082191780824,61,0,0,0.20930232558139536,43,8,0,0.20930232558139536
1,0,1,0,0,international,50.45205479452055,390,3,3,0.3398379970544919,679,31,0,0.22974963181148747
1,0,1,1,0,international,52.24109589041096,1667,3,1,0.24764150943396226,424,30,0,0.30660377358490565
